experiment,o,alpha,coverage,width,method,dataset,nominal_coverage
50082,0,0.05,1,,HCP,fixedN21,0.95
50083,0,0.05,1,,HCP,fixedN21,0.95
50084,0,0.05,1,,HCP,fixedN21,0.95
50085,0,0.05,1,,HCP,fixedN21,0.95
50086,0,0.05,1,,HCP,fixedN21,0.95
50087,0,0.05,1,,HCP,fixedN21,0.95
50088,0,0.05,1,,HCP,fixedN21,0.95
50089,0,0.05,1,,HCP,fixedN21,0.95
50090,0,0.05,1,,HCP,fixedN21,0.95
50091,0,0.05,1,,HCP,fixedN21,0.95
50092,0,0.05,1,,HCP,fixedN21,0.95
50093,0,0.05,1,,HCP,fixedN21,0.95
50094,0,0.05,1,,HCP,fixedN21,0.95
50095,0,0.05,1,,HCP,fixedN21,0.95
50096,0,0.05,1,,HCP,fixedN21,0.95
50097,0,0.05,1,,HCP,fixedN21,0.95
50098,0,0.05,1,,HCP,fixedN21,0.95
50099,0,0.05,1,,HCP,fixedN21,0.95
60000,0,0.05,1,,HCP,fixedN21,0.95
60001,0,0.05,1,,HCP,fixedN21,0.95
60002,0,0.05,1,,HCP,fixedN21,0.95
60003,0,0.05,1,,HCP,fixedN21,0.95
60004,0,0.05,1,,HCP,fixedN21,0.95
60005,0,0.05,1,,HCP,fixedN21,0.95
60006,0,0.05,1,,HCP,fixedN21,0.95
60007,0,0.05,1,,HCP,fixedN21,0.95
60008,0,0.05,1,,HCP,fixedN21,0.95
60009,0,0.05,1,,HCP,fixedN21,0.95
60010,0,0.05,1,,HCP,fixedN21,0.95
60011,0,0.05,1,,HCP,fixedN21,0.95
60012,0,0.05,1,,HCP,fixedN21,0.95
60013,0,0.05,1,,HCP,fixedN21,0.95
60014,0,0.05,1,,HCP,fixedN21,0.95
60015,0,0.05,1,,HCP,fixedN21,0.95
60016,0,0.05,1,,HCP,fixedN21,0.95
60017,0,0.05,1,,HCP,fixedN21,0.95
60018,0,0.05,1,,HCP,fixedN21,0.95
60019,0,0.05,1,,HCP,fixedN21,0.95
60020,0,0.05,1,,HCP,fixedN21,0.95
60021,0,0.05,1,,HCP,fixedN21,0.95
60022,0,0.05,1,,HCP,fixedN21,0.95
60023,0,0.05,1,,HCP,fixedN21,0.95
60024,0,0.05,1,,HCP,fixedN21,0.95
60025,0,0.05,1,,HCP,fixedN21,0.95
60026,0,0.05,1,,HCP,fixedN21,0.95
60027,0,0.05,1,,HCP,fixedN21,0.95
60028,0,0.05,1,,HCP,fixedN21,0.95
60029,0,0.05,1,,HCP,fixedN21,0.95
60030,0,0.05,1,,HCP,fixedN21,0.95
60031,0,0.05,1,,HCP,fixedN21,0.95
60032,0,0.05,1,,HCP,fixedN21,0.95
60033,0,0.05,1,,HCP,fixedN21,0.95
60034,0,0.05,1,,HCP,fixedN21,0.95
60035,0,0.05,1,,HCP,fixedN21,0.95
60036,0,0.05,1,,HCP,fixedN21,0.95
60037,0,0.05,1,,HCP,fixedN21,0.95
60038,0,0.05,1,,HCP,fixedN21,0.95
60039,0,0.05,1,,HCP,fixedN21,0.95
60040,0,0.05,1,,HCP,fixedN21,0.95
60041,0,0.05,1,,HCP,fixedN21,0.95
60042,0,0.05,1,,HCP,fixedN21,0.95
60043,0,0.05,1,,HCP,fixedN21,0.95
60044,0,0.05,1,,HCP,fixedN21,0.95
60045,0,0.05,1,,HCP,fixedN21,0.95
60046,0,0.05,1,,HCP,fixedN21,0.95
60047,0,0.05,1,,HCP,fixedN21,0.95
60048,0,0.05,1,,HCP,fixedN21,0.95
60049,0,0.05,1,,HCP,fixedN21,0.95
60050,0,0.05,1,,HCP,fixedN21,0.95
60051,0,0.05,1,,HCP,fixedN21,0.95
60052,0,0.05,1,,HCP,fixedN21,0.95
60053,0,0.05,1,,HCP,fixedN21,0.95
60054,0,0.05,1,,HCP,fixedN21,0.95
60055,0,0.05,1,,HCP,fixedN21,0.95
60056,0,0.05,1,,HCP,fixedN21,0.95
60057,0,0.05,1,,HCP,fixedN21,0.95
60058,0,0.05,1,,HCP,fixedN21,0.95
60059,0,0.05,1,,HCP,fixedN21,0.95
60060,0,0.05,1,,HCP,fixedN21,0.95
60061,0,0.05,1,,HCP,fixedN21,0.95
60062,0,0.05,1,,HCP,fixedN21,0.95
60063,0,0.05,1,,HCP,fixedN21,0.95
60064,0,0.05,1,,HCP,fixedN21,0.95
60065,0,0.05,1,,HCP,fixedN21,0.95
60066,0,0.05,1,,HCP,fixedN21,0.95
60067,0,0.05,1,,HCP,fixedN21,0.95
60068,0,0.05,1,,HCP,fixedN21,0.95
60069,0,0.05,1,,HCP,fixedN21,0.95
60070,0,0.05,1,,HCP,fixedN21,0.95
60071,0,0.05,1,,HCP,fixedN21,0.95
60072,0,0.05,1,,HCP,fixedN21,0.95
60073,0,0.05,1,,HCP,fixedN21,0.95
60074,0,0.05,1,,HCP,fixedN21,0.95
60075,0,0.05,1,,HCP,fixedN21,0.95
60076,0,0.05,1,,HCP,fixedN21,0.95
60077,0,0.05,1,,HCP,fixedN21,0.95
60078,0,0.05,1,,HCP,fixedN21,0.95
60079,0,0.05,1,,HCP,fixedN21,0.95
60080,0,0.05,1,,HCP,fixedN21,0.95
60081,0,0.05,1,,HCP,fixedN21,0.95
60082,0,0.05,1,,HCP,fixedN21,0.95
60083,0,0.05,1,,HCP,fixedN21,0.95
60084,0,0.05,1,,HCP,fixedN21,0.95
60085,0,0.05,1,,HCP,fixedN21,0.95
60086,0,0.05,1,,HCP,fixedN21,0.95
60087,0,0.05,1,,HCP,fixedN21,0.95
60088,0,0.05,1,,HCP,fixedN21,0.95
60089,0,0.05,1,,HCP,fixedN21,0.95
60090,0,0.05,1,,HCP,fixedN21,0.95
60091,0,0.05,1,,HCP,fixedN21,0.95
60092,0,0.05,1,,HCP,fixedN21,0.95
60093,0,0.05,1,,HCP,fixedN21,0.95
60094,0,0.05,1,,HCP,fixedN21,0.95
60095,0,0.05,1,,HCP,fixedN21,0.95
60096,0,0.05,1,,HCP,fixedN21,0.95
60097,0,0.05,1,,HCP,fixedN21,0.95
60098,0,0.05,1,,HCP,fixedN21,0.95
60099,0,0.05,1,,HCP,fixedN21,0.95
70000,0,0.05,1,,HCP,fixedN21,0.95
70001,0,0.05,1,,HCP,fixedN21,0.95
70002,0,0.05,1,,HCP,fixedN21,0.95
70003,0,0.05,1,,HCP,fixedN21,0.95
70004,0,0.05,1,,HCP,fixedN21,0.95
70005,0,0.05,1,,HCP,fixedN21,0.95
70006,0,0.05,1,,HCP,fixedN21,0.95
70007,0,0.05,1,,HCP,fixedN21,0.95
70008,0,0.05,1,,HCP,fixedN21,0.95
70009,0,0.05,1,,HCP,fixedN21,0.95
70010,0,0.05,1,,HCP,fixedN21,0.95
70011,0,0.05,1,,HCP,fixedN21,0.95
70012,0,0.05,1,,HCP,fixedN21,0.95
70013,0,0.05,1,,HCP,fixedN21,0.95
70014,0,0.05,1,,HCP,fixedN21,0.95
70015,0,0.05,1,,HCP,fixedN21,0.95
70016,0,0.05,1,,HCP,fixedN21,0.95
70017,0,0.05,1,,HCP,fixedN21,0.95
70018,0,0.05,1,,HCP,fixedN21,0.95
70019,0,0.05,1,,HCP,fixedN21,0.95
70020,0,0.05,1,,HCP,fixedN21,0.95
70021,0,0.05,1,,HCP,fixedN21,0.95
70022,0,0.05,1,,HCP,fixedN21,0.95
70023,0,0.05,1,,HCP,fixedN21,0.95
70024,0,0.05,1,,HCP,fixedN21,0.95
70025,0,0.05,1,,HCP,fixedN21,0.95
70026,0,0.05,1,,HCP,fixedN21,0.95
70027,0,0.05,1,,HCP,fixedN21,0.95
70028,0,0.05,1,,HCP,fixedN21,0.95
70029,0,0.05,1,,HCP,fixedN21,0.95
70030,0,0.05,1,,HCP,fixedN21,0.95
70031,0,0.05,1,,HCP,fixedN21,0.95
70032,0,0.05,1,,HCP,fixedN21,0.95
70033,0,0.05,1,,HCP,fixedN21,0.95
70034,0,0.05,1,,HCP,fixedN21,0.95
70035,0,0.05,1,,HCP,fixedN21,0.95
70036,0,0.05,1,,HCP,fixedN21,0.95
70037,0,0.05,1,,HCP,fixedN21,0.95
70038,0,0.05,1,,HCP,fixedN21,0.95
70039,0,0.05,1,,HCP,fixedN21,0.95
70040,0,0.05,1,,HCP,fixedN21,0.95
70041,0,0.05,1,,HCP,fixedN21,0.95
70042,0,0.05,1,,HCP,fixedN21,0.95
70043,0,0.05,1,,HCP,fixedN21,0.95
70044,0,0.05,1,,HCP,fixedN21,0.95
70045,0,0.05,1,,HCP,fixedN21,0.95
70046,0,0.05,1,,HCP,fixedN21,0.95
70047,0,0.05,1,,HCP,fixedN21,0.95
70048,0,0.05,1,,HCP,fixedN21,0.95
70049,0,0.05,1,,HCP,fixedN21,0.95
70050,0,0.05,1,,HCP,fixedN21,0.95
70051,0,0.05,1,,HCP,fixedN21,0.95
70052,0,0.05,1,,HCP,fixedN21,0.95
70053,0,0.05,1,,HCP,fixedN21,0.95
70054,0,0.05,1,,HCP,fixedN21,0.95
70055,0,0.05,1,,HCP,fixedN21,0.95
70056,0,0.05,1,,HCP,fixedN21,0.95
70057,0,0.05,1,,HCP,fixedN21,0.95
70058,0,0.05,1,,HCP,fixedN21,0.95
70059,0,0.05,1,,HCP,fixedN21,0.95
70060,0,0.05,1,,HCP,fixedN21,0.95
70061,0,0.05,1,,HCP,fixedN21,0.95
70062,0,0.05,1,,HCP,fixedN21,0.95
70063,0,0.05,1,,HCP,fixedN21,0.95
70064,0,0.05,1,,HCP,fixedN21,0.95
70065,0,0.05,1,,HCP,fixedN21,0.95
70066,0,0.05,1,,HCP,fixedN21,0.95
70067,0,0.05,1,,HCP,fixedN21,0.95
70068,0,0.05,1,,HCP,fixedN21,0.95
70069,0,0.05,1,,HCP,fixedN21,0.95
70070,0,0.05,1,,HCP,fixedN21,0.95
70071,0,0.05,1,,HCP,fixedN21,0.95
70072,0,0.05,1,,HCP,fixedN21,0.95
70073,0,0.05,1,,HCP,fixedN21,0.95
70074,0,0.05,1,,HCP,fixedN21,0.95
70075,0,0.05,1,,HCP,fixedN21,0.95
70076,0,0.05,1,,HCP,fixedN21,0.95
70077,0,0.05,1,,HCP,fixedN21,0.95
70078,0,0.05,1,,HCP,fixedN21,0.95
70079,0,0.05,1,,HCP,fixedN21,0.95
70080,0,0.05,1,,HCP,fixedN21,0.95
70081,0,0.05,1,,HCP,fixedN21,0.95
70082,0,0.05,1,,HCP,fixedN21,0.95
70083,0,0.05,1,,HCP,fixedN21,0.95
70084,0,0.05,1,,HCP,fixedN21,0.95
70085,0,0.05,1,,HCP,fixedN21,0.95
70086,0,0.05,1,,HCP,fixedN21,0.95
70087,0,0.05,1,,HCP,fixedN21,0.95
70088,0,0.05,1,,HCP,fixedN21,0.95
70089,0,0.05,1,,HCP,fixedN21,0.95
70090,0,0.05,1,,HCP,fixedN21,0.95
70091,0,0.05,1,,HCP,fixedN21,0.95
70092,0,0.05,1,,HCP,fixedN21,0.95
70093,0,0.05,1,,HCP,fixedN21,0.95
70094,0,0.05,1,,HCP,fixedN21,0.95
70095,0,0.05,1,,HCP,fixedN21,0.95
70096,0,0.05,1,,HCP,fixedN21,0.95
70097,0,0.05,1,,HCP,fixedN21,0.95
70098,0,0.05,1,,HCP,fixedN21,0.95
70099,0,0.05,1,,HCP,fixedN21,0.95
80000,0,0.05,1,,HCP,fixedN21,0.95
80001,0,0.05,1,,HCP,fixedN21,0.95
80002,0,0.05,1,,HCP,fixedN21,0.95
80003,0,0.05,1,,HCP,fixedN21,0.95
80004,0,0.05,1,,HCP,fixedN21,0.95
80005,0,0.05,1,,HCP,fixedN21,0.95
80006,0,0.05,1,,HCP,fixedN21,0.95
80007,0,0.05,1,,HCP,fixedN21,0.95
80008,0,0.05,1,,HCP,fixedN21,0.95
80009,0,0.05,1,,HCP,fixedN21,0.95
80010,0,0.05,1,,HCP,fixedN21,0.95
80011,0,0.05,1,,HCP,fixedN21,0.95
80012,0,0.05,1,,HCP,fixedN21,0.95
80013,0,0.05,1,,HCP,fixedN21,0.95
80014,0,0.05,1,,HCP,fixedN21,0.95
80015,0,0.05,1,,HCP,fixedN21,0.95
80016,0,0.05,1,,HCP,fixedN21,0.95
80017,0,0.05,1,,HCP,fixedN21,0.95
80018,0,0.05,1,,HCP,fixedN21,0.95
80019,0,0.05,1,,HCP,fixedN21,0.95
80020,0,0.05,1,,HCP,fixedN21,0.95
80021,0,0.05,1,,HCP,fixedN21,0.95
80022,0,0.05,1,,HCP,fixedN21,0.95
80023,0,0.05,1,,HCP,fixedN21,0.95
80024,0,0.05,1,,HCP,fixedN21,0.95
80025,0,0.05,1,,HCP,fixedN21,0.95
80026,0,0.05,1,,HCP,fixedN21,0.95
80027,0,0.05,1,,HCP,fixedN21,0.95
80028,0,0.05,1,,HCP,fixedN21,0.95
80029,0,0.05,1,,HCP,fixedN21,0.95
80030,0,0.05,1,,HCP,fixedN21,0.95
80031,0,0.05,1,,HCP,fixedN21,0.95
80032,0,0.05,1,,HCP,fixedN21,0.95
80033,0,0.05,1,,HCP,fixedN21,0.95
80034,0,0.05,1,,HCP,fixedN21,0.95
80035,0,0.05,1,,HCP,fixedN21,0.95
80036,0,0.05,1,,HCP,fixedN21,0.95
80037,0,0.05,1,,HCP,fixedN21,0.95
80038,0,0.05,1,,HCP,fixedN21,0.95
80039,0,0.05,1,,HCP,fixedN21,0.95
80040,0,0.05,1,,HCP,fixedN21,0.95
80041,0,0.05,1,,HCP,fixedN21,0.95
80042,0,0.05,1,,HCP,fixedN21,0.95
80043,0,0.05,1,,HCP,fixedN21,0.95
80044,0,0.05,1,,HCP,fixedN21,0.95
80045,0,0.05,1,,HCP,fixedN21,0.95
80046,0,0.05,1,,HCP,fixedN21,0.95
80047,0,0.05,1,,HCP,fixedN21,0.95
80048,0,0.05,1,,HCP,fixedN21,0.95
80049,0,0.05,1,,HCP,fixedN21,0.95
80050,0,0.05,1,,HCP,fixedN21,0.95
80051,0,0.05,1,,HCP,fixedN21,0.95
80052,0,0.05,1,,HCP,fixedN21,0.95
80053,0,0.05,1,,HCP,fixedN21,0.95
80054,0,0.05,1,,HCP,fixedN21,0.95
80055,0,0.05,1,,HCP,fixedN21,0.95
80056,0,0.05,1,,HCP,fixedN21,0.95
80057,0,0.05,1,,HCP,fixedN21,0.95
80058,0,0.05,1,,HCP,fixedN21,0.95
80059,0,0.05,1,,HCP,fixedN21,0.95
80060,0,0.05,1,,HCP,fixedN21,0.95
80061,0,0.05,1,,HCP,fixedN21,0.95
80062,0,0.05,1,,HCP,fixedN21,0.95
80063,0,0.05,1,,HCP,fixedN21,0.95
80064,0,0.05,1,,HCP,fixedN21,0.95
80065,0,0.05,1,,HCP,fixedN21,0.95
80066,0,0.05,1,,HCP,fixedN21,0.95
80067,0,0.05,1,,HCP,fixedN21,0.95
80068,0,0.05,1,,HCP,fixedN21,0.95
80069,0,0.05,1,,HCP,fixedN21,0.95
80070,0,0.05,1,,HCP,fixedN21,0.95
80071,0,0.05,1,,HCP,fixedN21,0.95
80072,0,0.05,1,,HCP,fixedN21,0.95
80073,0,0.05,1,,HCP,fixedN21,0.95
80074,0,0.05,1,,HCP,fixedN21,0.95
80075,0,0.05,1,,HCP,fixedN21,0.95
80076,0,0.05,1,,HCP,fixedN21,0.95
80077,0,0.05,1,,HCP,fixedN21,0.95
80078,0,0.05,1,,HCP,fixedN21,0.95
80079,0,0.05,1,,HCP,fixedN21,0.95
80080,0,0.05,1,,HCP,fixedN21,0.95
80081,0,0.05,1,,HCP,fixedN21,0.95
80082,0,0.05,1,,HCP,fixedN21,0.95
80083,0,0.05,1,,HCP,fixedN21,0.95
80084,0,0.05,1,,HCP,fixedN21,0.95
80085,0,0.05,1,,HCP,fixedN21,0.95
80086,0,0.05,1,,HCP,fixedN21,0.95
80087,0,0.05,1,,HCP,fixedN21,0.95
80088,0,0.05,1,,HCP,fixedN21,0.95
80089,0,0.05,1,,HCP,fixedN21,0.95
80090,0,0.05,1,,HCP,fixedN21,0.95
80091,0,0.05,1,,HCP,fixedN21,0.95
80092,0,0.05,1,,HCP,fixedN21,0.95
80093,0,0.05,1,,HCP,fixedN21,0.95
80094,0,0.05,1,,HCP,fixedN21,0.95
80095,0,0.05,1,,HCP,fixedN21,0.95
80096,0,0.05,1,,HCP,fixedN21,0.95
80097,0,0.05,1,,HCP,fixedN21,0.95
80098,0,0.05,1,,HCP,fixedN21,0.95
80099,0,0.05,1,,HCP,fixedN21,0.95
90000,0,0.05,1,,HCP,fixedN21,0.95
90001,0,0.05,1,,HCP,fixedN21,0.95
90002,0,0.05,1,,HCP,fixedN21,0.95
90003,0,0.05,1,,HCP,fixedN21,0.95
90004,0,0.05,1,,HCP,fixedN21,0.95
90005,0,0.05,1,,HCP,fixedN21,0.95
90006,0,0.05,1,,HCP,fixedN21,0.95
90007,0,0.05,1,,HCP,fixedN21,0.95
90008,0,0.05,1,,HCP,fixedN21,0.95
90009,0,0.05,1,,HCP,fixedN21,0.95
90010,0,0.05,1,,HCP,fixedN21,0.95
90011,0,0.05,1,,HCP,fixedN21,0.95
90012,0,0.05,1,,HCP,fixedN21,0.95
90013,0,0.05,1,,HCP,fixedN21,0.95
90014,0,0.05,1,,HCP,fixedN21,0.95
90015,0,0.05,1,,HCP,fixedN21,0.95
90016,0,0.05,1,,HCP,fixedN21,0.95
90017,0,0.05,1,,HCP,fixedN21,0.95
90018,0,0.05,1,,HCP,fixedN21,0.95
90019,0,0.05,1,,HCP,fixedN21,0.95
90020,0,0.05,1,,HCP,fixedN21,0.95
90021,0,0.05,1,,HCP,fixedN21,0.95
90022,0,0.05,1,,HCP,fixedN21,0.95
90023,0,0.05,1,,HCP,fixedN21,0.95
90024,0,0.05,1,,HCP,fixedN21,0.95
90025,0,0.05,1,,HCP,fixedN21,0.95
90026,0,0.05,1,,HCP,fixedN21,0.95
90027,0,0.05,1,,HCP,fixedN21,0.95
90028,0,0.05,1,,HCP,fixedN21,0.95
90029,0,0.05,1,,HCP,fixedN21,0.95
90030,0,0.05,1,,HCP,fixedN21,0.95
90031,0,0.05,1,,HCP,fixedN21,0.95
90032,0,0.05,1,,HCP,fixedN21,0.95
90033,0,0.05,1,,HCP,fixedN21,0.95
90034,0,0.05,1,,HCP,fixedN21,0.95
90035,0,0.05,1,,HCP,fixedN21,0.95
90036,0,0.05,1,,HCP,fixedN21,0.95
90037,0,0.05,1,,HCP,fixedN21,0.95
90038,0,0.05,1,,HCP,fixedN21,0.95
90039,0,0.05,1,,HCP,fixedN21,0.95
90040,0,0.05,1,,HCP,fixedN21,0.95
90041,0,0.05,1,,HCP,fixedN21,0.95
90042,0,0.05,1,,HCP,fixedN21,0.95
90043,0,0.05,1,,HCP,fixedN21,0.95
90044,0,0.05,1,,HCP,fixedN21,0.95
90045,0,0.05,1,,HCP,fixedN21,0.95
90046,0,0.05,1,,HCP,fixedN21,0.95
90047,0,0.05,1,,HCP,fixedN21,0.95
90048,0,0.05,1,,HCP,fixedN21,0.95
90049,0,0.05,1,,HCP,fixedN21,0.95
90050,0,0.05,1,,HCP,fixedN21,0.95
90051,0,0.05,1,,HCP,fixedN21,0.95
90052,0,0.05,1,,HCP,fixedN21,0.95
90053,0,0.05,1,,HCP,fixedN21,0.95
90054,0,0.05,1,,HCP,fixedN21,0.95
90055,0,0.05,1,,HCP,fixedN21,0.95
90056,0,0.05,1,,HCP,fixedN21,0.95
90057,0,0.05,1,,HCP,fixedN21,0.95
90058,0,0.05,1,,HCP,fixedN21,0.95
90059,0,0.05,1,,HCP,fixedN21,0.95
90060,0,0.05,1,,HCP,fixedN21,0.95
90061,0,0.05,1,,HCP,fixedN21,0.95
90062,0,0.05,1,,HCP,fixedN21,0.95
90063,0,0.05,1,,HCP,fixedN21,0.95
90064,0,0.05,1,,HCP,fixedN21,0.95
90065,0,0.05,1,,HCP,fixedN21,0.95
90066,0,0.05,1,,HCP,fixedN21,0.95
90067,0,0.05,1,,HCP,fixedN21,0.95
90068,0,0.05,1,,HCP,fixedN21,0.95
90069,0,0.05,1,,HCP,fixedN21,0.95
90070,0,0.05,1,,HCP,fixedN21,0.95
90071,0,0.05,1,,HCP,fixedN21,0.95
90072,0,0.05,1,,HCP,fixedN21,0.95
90073,0,0.05,1,,HCP,fixedN21,0.95
90074,0,0.05,1,,HCP,fixedN21,0.95
90075,0,0.05,1,,HCP,fixedN21,0.95
90076,0,0.05,1,,HCP,fixedN21,0.95
90077,0,0.05,1,,HCP,fixedN21,0.95
90078,0,0.05,1,,HCP,fixedN21,0.95
90079,0,0.05,1,,HCP,fixedN21,0.95
90080,0,0.05,1,,HCP,fixedN21,0.95
90081,0,0.05,1,,HCP,fixedN21,0.95
90082,0,0.05,1,,HCP,fixedN21,0.95
90083,0,0.05,1,,HCP,fixedN21,0.95
90084,0,0.05,1,,HCP,fixedN21,0.95
90085,0,0.05,1,,HCP,fixedN21,0.95
90086,0,0.05,1,,HCP,fixedN21,0.95
90087,0,0.05,1,,HCP,fixedN21,0.95
90088,0,0.05,1,,HCP,fixedN21,0.95
90089,0,0.05,1,,HCP,fixedN21,0.95
90090,0,0.05,1,,HCP,fixedN21,0.95
90091,0,0.05,1,,HCP,fixedN21,0.95
90092,0,0.05,1,,HCP,fixedN21,0.95
90093,0,0.05,1,,HCP,fixedN21,0.95
90094,0,0.05,1,,HCP,fixedN21,0.95
90095,0,0.05,1,,HCP,fixedN21,0.95
90096,0,0.05,1,,HCP,fixedN21,0.95
90097,0,0.05,1,,HCP,fixedN21,0.95
90098,0,0.05,1,,HCP,fixedN21,0.95
90099,0,0.05,1,,HCP,fixedN21,0.95
100000,0,0.05,1,,HCP,fixedN21,0.95
100001,0,0.05,1,,HCP,fixedN21,0.95
100002,0,0.05,1,,HCP,fixedN21,0.95
100003,0,0.05,1,,HCP,fixedN21,0.95
100004,0,0.05,1,,HCP,fixedN21,0.95
100005,0,0.05,1,,HCP,fixedN21,0.95
100006,0,0.05,1,,HCP,fixedN21,0.95
100007,0,0.05,1,,HCP,fixedN21,0.95
100008,0,0.05,1,,HCP,fixedN21,0.95
100009,0,0.05,1,,HCP,fixedN21,0.95
100010,0,0.05,1,,HCP,fixedN21,0.95
100011,0,0.05,1,,HCP,fixedN21,0.95
100012,0,0.05,1,,HCP,fixedN21,0.95
100013,0,0.05,1,,HCP,fixedN21,0.95
100014,0,0.05,1,,HCP,fixedN21,0.95
100015,0,0.05,1,,HCP,fixedN21,0.95
100016,0,0.05,1,,HCP,fixedN21,0.95
100017,0,0.05,1,,HCP,fixedN21,0.95
100018,0,0.05,1,,HCP,fixedN21,0.95
100019,0,0.05,1,,HCP,fixedN21,0.95
100020,0,0.05,1,,HCP,fixedN21,0.95
100021,0,0.05,1,,HCP,fixedN21,0.95
100022,0,0.05,1,,HCP,fixedN21,0.95
100023,0,0.05,1,,HCP,fixedN21,0.95
100024,0,0.05,1,,HCP,fixedN21,0.95
100025,0,0.05,1,,HCP,fixedN21,0.95
100026,0,0.05,1,,HCP,fixedN21,0.95
100027,0,0.05,1,,HCP,fixedN21,0.95
100028,0,0.05,1,,HCP,fixedN21,0.95
100029,0,0.05,1,,HCP,fixedN21,0.95
100030,0,0.05,1,,HCP,fixedN21,0.95
100031,0,0.05,1,,HCP,fixedN21,0.95
100032,0,0.05,1,,HCP,fixedN21,0.95
100033,0,0.05,1,,HCP,fixedN21,0.95
100034,0,0.05,1,,HCP,fixedN21,0.95
100035,0,0.05,1,,HCP,fixedN21,0.95
100036,0,0.05,1,,HCP,fixedN21,0.95
100037,0,0.05,1,,HCP,fixedN21,0.95
100038,0,0.05,1,,HCP,fixedN21,0.95
100039,0,0.05,1,,HCP,fixedN21,0.95
100040,0,0.05,1,,HCP,fixedN21,0.95
100041,0,0.05,1,,HCP,fixedN21,0.95
100042,0,0.05,1,,HCP,fixedN21,0.95
100043,0,0.05,1,,HCP,fixedN21,0.95
100044,0,0.05,1,,HCP,fixedN21,0.95
100045,0,0.05,1,,HCP,fixedN21,0.95
100046,0,0.05,1,,HCP,fixedN21,0.95
100047,0,0.05,1,,HCP,fixedN21,0.95
100048,0,0.05,1,,HCP,fixedN21,0.95
100049,0,0.05,1,,HCP,fixedN21,0.95
100050,0,0.05,1,,HCP,fixedN21,0.95
100051,0,0.05,1,,HCP,fixedN21,0.95
100052,0,0.05,1,,HCP,fixedN21,0.95
100053,0,0.05,1,,HCP,fixedN21,0.95
100054,0,0.05,1,,HCP,fixedN21,0.95
100055,0,0.05,1,,HCP,fixedN21,0.95
100056,0,0.05,1,,HCP,fixedN21,0.95
100057,0,0.05,1,,HCP,fixedN21,0.95
100058,0,0.05,1,,HCP,fixedN21,0.95
100059,0,0.05,1,,HCP,fixedN21,0.95
100060,0,0.05,1,,HCP,fixedN21,0.95
100061,0,0.05,1,,HCP,fixedN21,0.95
100062,0,0.05,1,,HCP,fixedN21,0.95
100063,0,0.05,1,,HCP,fixedN21,0.95
100064,0,0.05,1,,HCP,fixedN21,0.95
100065,0,0.05,1,,HCP,fixedN21,0.95
100066,0,0.05,1,,HCP,fixedN21,0.95
100067,0,0.05,1,,HCP,fixedN21,0.95
100068,0,0.05,1,,HCP,fixedN21,0.95
100069,0,0.05,1,,HCP,fixedN21,0.95
100070,0,0.05,1,,HCP,fixedN21,0.95
100071,0,0.05,1,,HCP,fixedN21,0.95
100072,0,0.05,1,,HCP,fixedN21,0.95
100073,0,0.05,1,,HCP,fixedN21,0.95
100074,0,0.05,1,,HCP,fixedN21,0.95
100075,0,0.05,1,,HCP,fixedN21,0.95
100076,0,0.05,1,,HCP,fixedN21,0.95
100077,0,0.05,1,,HCP,fixedN21,0.95
100078,0,0.05,1,,HCP,fixedN21,0.95
100079,0,0.05,1,,HCP,fixedN21,0.95
100080,0,0.05,1,,HCP,fixedN21,0.95
100081,0,0.05,1,,HCP,fixedN21,0.95
100082,0,0.05,1,,HCP,fixedN21,0.95
100083,0,0.05,1,,HCP,fixedN21,0.95
100084,0,0.05,1,,HCP,fixedN21,0.95
100085,0,0.05,1,,HCP,fixedN21,0.95
100086,0,0.05,1,,HCP,fixedN21,0.95
100087,0,0.05,1,,HCP,fixedN21,0.95
100088,0,0.05,1,,HCP,fixedN21,0.95
100089,0,0.05,1,,HCP,fixedN21,0.95
100090,0,0.05,1,,HCP,fixedN21,0.95
100091,0,0.05,1,,HCP,fixedN21,0.95
100092,0,0.05,1,,HCP,fixedN21,0.95
100093,0,0.05,1,,HCP,fixedN21,0.95
100094,0,0.05,1,,HCP,fixedN21,0.95
100095,0,0.05,1,,HCP,fixedN21,0.95
100096,0,0.05,1,,HCP,fixedN21,0.95
100097,0,0.05,1,,HCP,fixedN21,0.95
100098,0,0.05,1,,HCP,fixedN21,0.95
100099,0,0.05,1,,HCP,fixedN21,0.95
110000,0,0.05,1,,HCP,fixedN21,0.95
110001,0,0.05,1,,HCP,fixedN21,0.95
110002,0,0.05,1,,HCP,fixedN21,0.95
110003,0,0.05,1,,HCP,fixedN21,0.95
110004,0,0.05,1,,HCP,fixedN21,0.95
110005,0,0.05,1,,HCP,fixedN21,0.95
110006,0,0.05,1,,HCP,fixedN21,0.95
110007,0,0.05,1,,HCP,fixedN21,0.95
110008,0,0.05,1,,HCP,fixedN21,0.95
110009,0,0.05,1,,HCP,fixedN21,0.95
110010,0,0.05,1,,HCP,fixedN21,0.95
110011,0,0.05,1,,HCP,fixedN21,0.95
110012,0,0.05,1,,HCP,fixedN21,0.95
110013,0,0.05,1,,HCP,fixedN21,0.95
110014,0,0.05,1,,HCP,fixedN21,0.95
110015,0,0.05,1,,HCP,fixedN21,0.95
110016,0,0.05,1,,HCP,fixedN21,0.95
110017,0,0.05,1,,HCP,fixedN21,0.95
110018,0,0.05,1,,HCP,fixedN21,0.95
