dataset,method,o,alpha,nominal_coverage,width_mean,width_se,width_std,width_median,width_q25,width_q75,width_min,width_max,width_n_total,width_n_finite,width_n_infinite,width_finite_rate,width_infinite_rate
fixedN21,D-HCP,15,0.15,0.85,4.859335538573307,0.017264462883053156,0.5459502528988517,4.802505512529978,4.4991584606533905,5.147866582905449,3.2495619310225483,7.533657258898598,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,15,0.125,0.875,5.2611456219530535,0.018979656851218853,0.6001894485827111,5.204878657311987,4.84622888076572,5.592453246101762,3.5478660821518195,7.954629022680901,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,15,0.1,0.9,5.784725657101364,0.0210755305640004,0.6664667947873435,5.716620338162199,5.343706237353125,6.165504030113265,3.824215665726592,8.965958698850187,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,15,0.075,0.925,6.562921750666599,0.024910361368046488,0.7877347926089483,6.502312448004069,5.998216879688855,7.011601339536131,4.623087729672628,9.636586013345196,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,15,0.05,0.95,8.18038178979428,0.035201883321777615,1.1131812922431121,8.039179455797703,7.382224179831422,8.89492675822494,5.377269590571206,13.0678097428543,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,20,0.25,0.75,3.449459702224851,0.011793030953975785,0.37292838331431816,3.416405776135793,3.1887172921530915,3.677279808094747,2.399307094879016,5.330092473720612,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,20,0.225,0.775,3.639959147870761,0.012276758792112626,0.3882252006757349,3.612447221823615,3.382352136367151,3.8739338456450794,2.5763110426571103,5.458844347973844,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,20,0.2,0.8,3.853779173126069,0.012850221450676642,0.4063596822169125,3.8288838174308415,3.5770570517689766,4.107868630167246,2.6743852952479608,5.568076903297005,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,20,0.175,0.825,4.0840444312385324,0.013575448474248684,0.42929337436883525,4.053732973380036,3.790398879158783,4.345020056269183,2.7971714176316915,6.087168791949502,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,20,0.15,0.85,4.337857741956308,0.014331781692048053,0.4532107307517373,4.297697382206463,4.031857820620056,4.587093574505215,2.850246525421567,6.476392851157243,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,20,0.125,0.875,4.6354931847700716,0.015579026745668873,0.49265208244994363,4.591666802943111,4.301035130844587,4.93673285334676,3.017983202333319,6.836089447906566,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,20,0.1,0.9,4.982598564450113,0.01659841300069421,0.524887906263437,4.926848158333543,4.607271434135429,5.318988683480931,3.324508774340432,7.0973604494810445,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,20,0.075,0.925,5.432889330951026,0.01865418518091457,0.5898971306625018,5.403057677710002,5.045773607799314,5.779997438350824,3.729660019737647,7.475377794385615,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,20,0.05,0.95,6.037574990576802,0.022148813863822718,0.7004069928079426,5.9891751691059625,5.54418807389079,6.476302484655349,4.073522065309665,9.32928490266942,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,25,0.25,0.75,3.7217509132858586,0.03436831462197996,1.0868215354672548,3.6211429515536118,2.978901440451542,4.352860456077729,0.8679240998683416,8.493168763462847,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,25,0.225,0.775,3.7217509132858586,0.03436831462197996,1.0868215354672548,3.6211429515536118,2.978901440451542,4.352860456077729,0.8679240998683416,8.493168763462847,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,25,0.2,0.8,4.445619909585018,0.03958289847830429,1.251721155826546,4.29328534144403,3.6017264206802504,5.216071467905185,1.1696995031345088,10.159409633548456,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,25,0.175,0.825,4.445619909585018,0.03958289847830429,1.251721155826546,4.29328534144403,3.6017264206802504,5.216071467905185,1.1696995031345088,10.159409633548456,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,25,0.15,0.85,4.445619909585018,0.03958289847830429,1.251721155826546,4.29328534144403,3.6017264206802504,5.216071467905185,1.1696995031345088,10.159409633548456,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,25,0.125,0.875,5.673477151544219,0.05451988774553078,1.7240702305257976,5.410469954437762,4.482911717167316,6.611757386928902,1.8762993856728445,14.310482894105071,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,25,0.1,0.9,5.673477151544219,0.05451988774553078,1.7240702305257976,5.410469954437762,4.482911717167316,6.611757386928902,1.8762993856728445,14.310482894105071,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,25,0.075,0.925,5.673477151544219,0.05451988774553078,1.7240702305257976,5.410469954437762,4.482911717167316,6.611757386928902,1.8762993856728445,14.310482894105071,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,25,0.05,0.95,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
fixedN21,D-HCP,30,0.25,0.75,3.3714260774422646,0.029691751477707713,0.9389356238922656,3.292687347182385,2.68982929340882,3.965902979045165,1.277162670735499,7.574145007445381,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,30,0.225,0.775,3.9078515742064557,0.03424270226125328,1.082849323845585,3.8218939182561344,3.14787184881121,4.528680209365556,1.7612761805966937,8.21184930977661,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,30,0.2,0.8,3.9078515742064557,0.03424270226125328,1.082849323845585,3.8218939182561344,3.14787184881121,4.528680209365556,1.7612761805966937,8.21184930977661,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,30,0.175,0.825,4.600951074999907,0.03993607698423706,1.2628896408201744,4.49811937542988,3.6809128634234196,5.386983146487482,1.8845653993852576,9.684681466317803,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,30,0.15,0.85,4.600951074999907,0.03993607698423706,1.2628896408201744,4.49811937542988,3.6809128634234196,5.386983146487482,1.8845653993852576,9.684681466317803,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,30,0.125,0.875,4.600951074999907,0.03993607698423706,1.2628896408201744,4.49811937542988,3.6809128634234196,5.386983146487482,1.8845653993852576,9.684681466317803,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,30,0.1,0.9,5.7744715978674375,0.05438951213153526,1.71994739161011,5.4903767216895965,4.570769437379184,6.803477268411825,2.1272904368150547,13.932775565488155,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,30,0.075,0.925,5.7744715978674375,0.05438951213153526,1.71994739161011,5.4903767216895965,4.570769437379184,6.803477268411825,2.1272904368150547,13.932775565488155,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP,30,0.05,0.95,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
fixedN21,D-HCP no within,0,0.25,0.75,6.782552252071091,0.06012606767405757,1.901353205994444,6.367239746366565,5.492206211507979,7.499843862627897,3.715509008685352,17.780047189246815,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,0,0.225,0.775,7.2385871738078205,0.06313834814552868,1.9966098784053898,6.769046065561741,5.897673595596229,7.994210688543436,3.957602265102672,19.11683279826172,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,0,0.2,0.8,7.669055602483087,0.06664178083815755,2.107398147783428,7.1535310456248205,6.248946534374056,8.464897317573508,4.174433770907971,21.119177380210974,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,0,0.175,0.825,8.296701249795875,0.07088844574670355,2.2416894834885883,7.772583272628832,6.822279894106573,9.17374544166903,4.653090033615069,22.88570228481152,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,0,0.15,0.85,9.080266324189564,0.07605751597919937,2.405149836689217,8.523563052465343,7.457676018056348,10.033179019836949,4.967327866004464,24.828371853659135,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,0,0.125,0.875,10.162128450848595,0.08121645976382336,2.5682899634910266,9.618625660897383,8.420171432861176,11.401129827927495,5.820931516052518,26.867515745128635,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,0,0.1,0.9,11.77371203499989,0.08794984791016854,2.7812183926153256,11.180353598256461,9.897369780679696,13.166141167557585,6.853952818490424,30.90896685190932,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,0,0.075,0.925,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
fixedN21,D-HCP no within,0,0.05,0.95,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
fixedN21,D-HCP no within,5,0.25,0.75,6.499558860437927,0.057694576837795095,1.8244627144702743,6.075021022607594,5.26018821061501,7.1908735527086165,3.6071417560820898,17.780047189246815,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,5,0.225,0.775,6.912383996391845,0.06069247450106275,1.9192645625504974,6.46553632318786,5.61474741970267,7.63206315254362,3.778112313168023,18.24361352906501,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,5,0.2,0.8,7.293164600785595,0.06306851648031234,1.9944016072565296,6.819635127544896,5.990598281942082,8.02587456762496,4.064673862021951,19.11683279826172,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,5,0.175,0.825,7.824815718170437,0.06721095509413949,2.1253970181277744,7.3209874075869195,6.406910156847578,8.632918469424602,4.338042109296888,21.646071975689225,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,5,0.15,0.85,8.466126262485016,0.07150369214889261,2.2611452830200025,7.9166758838188755,6.973737174786688,9.374113215065577,4.672366610030205,22.95179820356514,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,5,0.125,0.875,9.27975377228091,0.07662908547077169,2.4232244510335463,8.696544227518391,7.642449360610513,10.26468009707499,5.0759088849786895,25.089469211419733,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,5,0.1,0.9,10.208431379781572,0.08089219410349863,2.5580357829549802,9.66896115615522,8.497725905947933,11.42556005261669,5.9715886817131665,26.867515745128635,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,5,0.075,0.925,12.44990085497756,0.0885799251641428,2.8011431848595563,11.841718921019947,10.501364760678358,13.752335326174979,7.529539534768027,31.370450322000984,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,5,0.05,0.95,,,,,,,,,1000.0,0.0,1000.0,0.0,1.0
fixedN21,D-HCP no within,10,0.25,0.75,6.246834121244343,0.05571021473571299,1.7617116750192845,5.844499388380314,5.085623946355264,6.895759487888597,3.4408947863790846,17.780047189246815,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,10,0.225,0.775,6.631021235673823,0.05845207752090794,1.8484169893479747,6.197060934251,5.383613774346131,7.320710234808418,3.6654492436659414,18.24361352906501,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,10,0.2,0.8,6.97242714259056,0.060877255945848675,1.9251078648990991,6.524109433438532,5.66779908634548,7.6639704978130325,3.8244595644452097,18.49775930193036,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,10,0.175,0.825,7.436893896598788,0.06386177539930564,2.019486656839148,6.941932457121775,6.071267184189802,8.190057988460929,4.0994899075493585,19.134881630882568,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,10,0.15,0.85,7.984732877101667,0.06823500548955579,2.15778033501089,7.448468789508702,6.567638617314435,8.762801474801805,4.377309288531837,21.85435647851194,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,10,0.125,0.875,8.647313927447023,0.07301724257947033,2.309007950161544,8.078456653023629,7.125445331734083,9.561590541621243,4.676851640651439,23.54511416058471,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,10,0.1,0.9,9.331384919986311,0.07659515237637902,2.4221513923701634,8.763735509245013,7.684140363895207,10.30987571215552,5.0759088849786895,25.089469211419733,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,10,0.075,0.925,10.492021940612872,0.08220191445877573,2.5994527771605855,9.898313548801855,8.748950675548798,11.664145385968395,6.12514885546503,27.64488751384922,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,10,0.05,0.95,13.6734188611848,0.09702325940944255,3.0681448574720167,13.087422949749154,11.525572185028317,15.317327942874314,8.08485842320227,33.21551456717963,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,15,0.25,0.75,6.016256443424185,0.0539677474607996,1.7066100216489537,5.6118946435187524,4.86246349477727,6.61415757035177,3.349232206313932,17.780047189246815,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,15,0.225,0.775,6.3680644279353915,0.05633008332236701,1.781313640857446,5.95575934399983,5.188364266994206,7.032705462584629,3.484021289963362,18.24361352906501,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,15,0.2,0.8,6.690534084475773,0.05882001505869204,1.860052195908695,6.249470015130442,5.428218595276107,7.3315454154142845,3.68909822159385,18.49775930193036,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,15,0.175,0.825,7.106711316789918,0.06179198426811066,1.954034114285223,6.636807619934746,5.787212276304077,7.794518935404995,3.918542152230872,18.827112417376966,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,15,0.15,0.85,7.578405230542019,0.06519285660908691,2.0615791405747603,7.082286639438584,6.209204498676411,8.292517519802985,4.151618678444111,20.209751637454204,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,15,0.125,0.875,8.145744946877734,0.06930171686802179,2.1915127106305947,7.590852751761856,6.689745577721015,8.907611362517546,4.430658199984259,22.161972361000885,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,15,0.1,0.9,8.69632739587259,0.07317379884179936,2.3139586938707697,8.125587487318857,7.167093264812802,9.59338531346794,4.676851640651439,23.54511416058471,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,15,0.075,0.925,9.543635752116101,0.07829828062654018,2.4760090365490264,8.962984054278033,7.884140015383895,10.550415014997578,5.098829856573634,25.564660728253855,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,15,0.05,0.95,10.79998371559955,0.08355472803112661,2.6422324985427634,10.174704774787026,9.043070189129313,11.985648485517807,6.324905847951827,28.33799078195326,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,20,0.25,0.75,5.807870450709048,0.05253840013514403,1.6614100904835332,5.44646977818614,4.660422733519092,6.370448259804004,3.257483161112673,17.780047189246815,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,20,0.225,0.775,6.1343897142036115,0.054833260682426235,1.7339799529022561,5.750372905011886,4.964391579764684,6.744933219467593,3.414903097700744,18.24361352906501,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,20,0.2,0.8,6.425128565757928,0.05665496840707719,1.791587409312455,6.01908157185924,5.216537020740667,7.087620930436094,3.5931212085234563,18.49775930193036,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,20,0.175,0.825,6.817867497747542,0.05994904738726326,1.8957553330111816,6.381570686377045,5.547304096377654,7.482181893376043,3.7500600952549608,18.827112417376966,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,20,0.15,0.85,7.238861729376419,0.06294501881986297,1.990496268329309,6.745821802345281,5.901121285486818,7.935382223334781,3.991330766312824,19.491248861312563,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,20,0.125,0.875,7.720296361618696,0.06652258756494271,2.1036289255321314,7.197433000955705,6.3240348588131745,8.446479943316076,4.1699398066865525,20.55389300906097,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,20,0.1,0.9,8.191038615457925,0.06951674131548524,2.1983123806966316,7.623634103334541,6.736937762209073,8.974651694680276,4.534652916082686,22.161972361000885,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,20,0.075,0.925,8.867380389822044,0.0746965038485201,2.3621108541285647,8.28747214738901,7.317745905890275,9.767511599062185,4.694767714796006,24.106444974460295,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,20,0.05,0.95,9.750887750801116,0.07946056893924007,2.5127638202082827,9.14503109510839,8.089096572349737,10.754280776899568,5.099707703443275,26.586425606032677,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,25,0.25,0.75,4.727593876212604,0.056983813515792264,1.8019864047219083,4.348261327981088,3.4318075664216563,5.735842568653223,1.525093055328094,13.4383177050697,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,25,0.225,0.775,5.074292427703751,0.05821222674502594,1.8408322418445178,4.710920074964701,3.752078349052459,6.04544917680278,1.6685625656912997,14.404536002170737,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,25,0.2,0.8,5.074292427703751,0.05821222674502594,1.8408322418445178,4.710920074964701,3.752078349052459,6.04544917680278,1.6685625656912997,14.404536002170737,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,25,0.175,0.825,5.459328832322312,0.060041639707858085,1.8986833592803831,5.073569930129114,4.092079065148223,6.43707315223636,2.0369046948264433,14.96230908328704,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,25,0.15,0.85,5.9291162009839224,0.06252767595899093,1.9772987282736447,5.499603612304384,4.572986785061671,7.05077923799439,2.3608578583499007,15.329599300575005,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,25,0.125,0.875,5.9291162009839224,0.06252767595899093,1.9772987282736447,5.499603612304384,4.572986785061671,7.05077923799439,2.3608578583499007,15.329599300575005,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,25,0.1,0.9,6.58217314446355,0.0659998263027192,2.087097762920823,6.209850683044792,5.147711242365581,7.818754628498953,2.6618671078731015,18.298186291218265,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,25,0.075,0.925,7.6655120811408235,0.07514574672946685,2.376317161392641,7.317183940020462,5.944926150947116,9.07345110356679,3.1472122403615863,19.00446308774773,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,25,0.05,0.95,7.6655120811408235,0.07514574672946685,2.376317161392641,7.317183940020462,5.944926150947116,9.07345110356679,3.1472122403615863,19.00446308774773,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,30,0.25,0.75,4.748885768311374,0.05642682206592888,1.7843727885338305,4.328608624994734,3.5069931386931525,5.629072600238225,1.6685625656912997,14.910980425286766,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,30,0.225,0.775,5.038968537769544,0.05741011401721345,1.8154672102435363,4.624935759143461,3.75003304401734,5.9188291633616315,1.964651150206687,14.96230908328704,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,30,0.2,0.8,5.038968537769544,0.05741011401721345,1.8154672102435363,4.624935759143461,3.75003304401734,5.9188291633616315,1.964651150206687,14.96230908328704,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,30,0.175,0.825,5.3539544742684555,0.05917376051093532,1.8712386093188458,4.955949366912084,3.9996233231890352,6.306272669987502,2.0369046948264433,15.329599300575005,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,30,0.15,0.85,5.7171422326922245,0.061031715357938846,1.929992300381654,5.329880618310742,4.333604876590356,6.636036373413826,2.1069425641067436,16.19751734736893,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,30,0.125,0.875,6.164222773809384,0.06316817771382406,1.997553172179719,5.75374366479113,4.790929264766698,7.260573293563743,2.3608578583499007,16.685285538415116,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,30,0.1,0.9,6.164222773809384,0.06316817771382406,1.997553172179719,5.75374366479113,4.790929264766698,7.260573293563743,2.3608578583499007,16.685285538415116,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,30,0.075,0.925,6.784365289573716,0.0657485385390288,2.0791513461069053,6.4678485831326125,5.318284430856364,8.046567657103923,2.6618671078731015,18.298186291218265,1000.0,1000.0,0.0,1.0,0.0
fixedN21,D-HCP no within,30,0.05,0.95,7.841069819575417,0.0750145218916754,2.3721674676625697,7.483816555367484,6.1587582745289255,9.23736656645173,3.1472122403615863,19.321176587080572,1000.0,1000.0,0.0,1.0,0.0
fixedN21,HCP,0,0.25,0.75,6.764607094115239,0.06451537075701677,2.040155156823945,6.303085232346916,5.471835369931696,7.509575399773022,3.4256568124435915,31.012553499321836,1000.0,1000.0,0.0,1.0,0.0
fixedN21,HCP,0,0.225,0.775,7.2302236315556,0.0681242082424004,2.1542766184160134,6.738215071243682,5.849783480596902,8.111165436699656,3.6765428957418393,32.59731061461908,1000.0,1000.0,0.0,1.0,0.0
